Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
JUN KO MOUSE GSE27028 CREEDSID GENE 1516 UP	1/258	0.3228087633001505	0.4489054653595868	0	0	2.6449751777807595	2.9906607248999104	CEP170B
NFE2L2 KO MOUSE GSE35124 CREEDSID GENE 2151 UP	1/258	0.3228087633001505	0.4489054653595868	0	0	2.6449751777807595	2.9906607248999104	CLTA
E2F3 KD MOUSE GSE24594 CREEDSID GENE 475 UP	1/258	0.3228087633001505	0.4489054653595868	0	0	2.6449751777807595	2.9906607248999104	SEPT9
ZXDC DEPLETION HUMAN GSE45417 CREEDSID GENE 3044 UP	1/258	0.3228087633001505	0.4489054653595868	0	0	2.6449751777807595	2.9906607248999104	TET1
GATA1 DELTAN MUTATION MOUSE GSE2433 CREEDSID GENE 980 DOWN	1/258	0.3228087633001505	0.4489054653595868	0	0	2.6449751777807595	2.9906607248999104	MYO1F
NR4A2 OE MOUSE GSE3571 CREEDSID GENE 3121 UP	1/259	0.3238378234131959	0.4489054653595868	0	0	2.6345896819032344	2.9705326235833245	TCF12
HSF1 KD HUMAN GSE3697 CREEDSID GENE 778 DOWN	1/259	0.3238378234131959	0.4489054653595868	0	0	2.6345896819032344	2.9705326235833245	MLLT11
HSF1 KD HUMAN GSE3697 CREEDSID GENE 779 DOWN	1/259	0.3238378234131959	0.4489054653595868	0	0	2.6345896819032344	2.9705326235833245	MLLT11
PPARG OE MOUSE GSE2192 CREEDSID GENE 861 UP	1/260	0.324865371838974	0.4489054653595868	0	0	2.6242843829050724	2.9505995102043805	ACTN4
NR4A2 OE MOUSE GSE3571 CREEDSID GENE 1290 DOWN	1/260	0.324865371838974	0.4489054653595868	0	0	2.6242843829050724	2.9505995102043805	TCF12
DDIT3 KO MOUSE GSE2082 CREEDSID GENE 1388 DOWN	1/260	0.324865371838974	0.4489054653595868	0	0	2.6242843829050724	2.9505995102043805	CLTA
MECP2 KO MOUSE GSE8720 CREEDSID GENE 2415 UP	1/261	0.32589141064235416	0.4489054653595868	0	0	2.614058355437666	2.930858830447298	SEPT9
MYC KD HUMAN GSE57538 CREEDSID GENE 1754 UP	1/261	0.32589141064235416	0.4489054653595868	0	0	2.614058355437666	2.930858830447298	MLLT11
FOXO1 KO MOUSE GSE36948 CREEDSID GENE 2493 DOWN	1/261	0.32589141064235416	0.4489054653595868	0	0	2.614058355437666	2.930858830447298	KMT2A
POU2AF1 OE MOUSE GSE12421 CREEDSID GENE 2312 DOWN	1/261	0.32589141064235416	0.4489054653595868	0	0	2.614058355437666	2.930858830447298	SEPT9
AIRE KO MOUSE GSE2585 CREEDSID GENE 273 DOWN	1/261	0.32589141064235416	0.4489054653595868	0	0	2.614058355437666	2.930858830447298	CLTC
HNF4G OE LNCAP HUMAN GSE85557 RNASEQ DOWN	1/261	0.32589141064235416	0.4489054653595868	0	0	2.614058355437666	2.930858830447298	AFF4
BATF KO MOUSE GSE54215 CREEDSID GENE 1522 DOWN	1/262	0.3269159420793451	0.4489054653595868	0	0	2.6039106883339938	2.911308071068638	CREBBP
ERG OE CD34 HUMAN GSE53665 RNASEQ DOWN	1/262	0.3269159420793451	0.4489054653595868	0	0	2.6039106883339938	2.911308071068638	FNBP1
MYC KO MOUSE GSE58079 CREEDSID GENE 2553 UP	1/263	0.32793896817395474	0.4489054653595868	0	0	2.5938404843379836	2.8919447624321584	AKAP13
VDR KO MOUSE GSE2421 CREEDSID GENE 1152 UP	1/263	0.32793896817395474	0.4489054653595868	0	0	2.5938404843379836	2.8919447624321584	CLTA
AIRE KO MOUSE GSE2585 CREEDSID GENE 273 UP	1/263	0.32793896817395474	0.4489054653595868	0	0	2.5938404843379836	2.8919447624321584	SEPT9
E2F3 KD MOUSE GSE24594 CREEDSID GENE 475 DOWN	1/263	0.32793896817395474	0.4489054653595868	0	0	2.5938404843379836	2.8919447624321584	ACTN4
SRF MUT MOUSE GSE1948 CREEDSID GENE 1400 UP	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	ACTN4
NFE2L2 MUT MOUSE GSE35160 CREEDSID GENE 624 UP	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	ACTN4
YEATS2 SHRNA H1299 HUMAN GSE90781 RNASEQ UP	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	CLTC
MYOD1 MUT MOUSE GSE6487 CREEDSID GENE 1179 DOWN	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	SEPT9
MYRF KO MOUSE GSE15303 CREEDSID GENE 2306 DOWN	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	CLTC
HSF1 KO MOUSE GSE41005 CREEDSID GENE 2143 DOWN	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	PFDN4
SOX2 SIRNA KYSE70 HUMAN GSE47058 RNASEQ DOWN	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	ACTN4
TP53 SIRNA MDAMB231 HUMAN GSE68248 RNASEQ DOWN	1/264	0.3289604911408054	0.4489054653595868	0	0	2.583846859840042	2.8727664742800667	ACTN4
GATA4 OE MOUSE GSE66016 CREEDSID GENE 2651 UP	1/265	0.32998051310164955	0.4489054653595868	0	0	2.5739289446186	2.853770817172105	SEPT2
NFXL1 KD HUMAN GSE23674 CREEDSID GENE 2439 UP	1/265	0.32998051310164955	0.4489054653595868	0	0	2.5739289446186	2.853770817172105	ACTN4
MYC KD HUMAN GSE57538 CREEDSID GENE 1753 UP	1/265	0.32998051310164955	0.4489054653595868	0	0	2.5739289446186	2.853770817172105	TET1
TCF3 KO MOUSE GSE27402 CREEDSID GENE 2169 DOWN	1/265	0.32998051310164955	0.4489054653595868	0	0	2.5739289446186	2.853770817172105	SEPT9
IKZF1 MUT HUMAN GSE2501 CREEDSID GENE 2259 DOWN	1/265	0.32998051310164955	0.4489054653595868	0	0	2.5739289446186	2.853770817172105	SEPT9
ZNF581 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	1/266	0.33099903614554843	0.4489054653595868	0	0	2.5640858815875083	2.834955441188919	CLTC
TET1 KD MOUSE GSE26900 CREEDSID GENE 2146 UP	1/267	0.33201606240345033	0.4489054653595868	0	0	2.5543168265491314	2.81631803456374	SEPT2
RAG1 KO MOUSE GSE6858 CREEDSID GENE 1240 UP	1/267	0.33201606240345033	0.4489054653595868	0	0	2.5543168265491314	2.81631803456374	SEPT9
MYB KD HUMAN GSE49286 CREEDSID GENE 1842 UP	1/268	0.33303159401630994	0.4489054653595868	0	0	2.54462094795299	2.797856323169855	MLLT11
POU2AF1 OE MOUSE GSE12421 CREEDSID GENE 2312 UP	1/268	0.33303159401630994	0.4489054653595868	0	0	2.54462094795299	2.797856323169855	TCF12
EBF1 OE MOUSE GSE2192 CREEDSID GENE 859 DOWN	1/268	0.33303159401630994	0.4489054653595868	0	0	2.54462094795299	2.797856323169855	CLTC
NR2F2 KD HUMAN GSE33182 CREEDSID GENE 822 UP	1/269	0.3340456331382016	0.4489054653595868	0	0	2.5349974266598045	2.7795680697502396	MLLT11
EBF1 OE MOUSE GSE2192 CREEDSID GENE 860 DOWN	1/269	0.3340456331382016	0.4489054653595868	0	0	2.5349974266598045	2.7795680697502396	SEPT2
PAX5 SIRNA MCF7 HUMAN GSE79586 RNASEQ DOWN	1/269	0.3340456331382016	0.4489054653595868	0	0	2.5349974266598045	2.7795680697502396	PDS5A
THRB HCC MUTANT BN HUMAN GSE29159 CREEDSID GENE 1696 UP	1/270	0.3350581818786444	0.4489054653595868	0	0	2.5254454557108064	2.761451073623817	CLTC
FOXD3 KO MOUSE GSE58960 CREEDSID GENE 1417 UP	1/270	0.3350581818786444	0.4489054653595868	0	0	2.5254454557108064	2.761451073623817	CLTC
OVOL1 KO MOUSE GSE55072 CREEDSID GENE 2617 DOWN	1/270	0.3350581818786444	0.4489054653595868	0	0	2.5254454557108064	2.761451073623817	PDS5A
NR2F2 KD HUMAN GSE47438 CREEDSID GENE 2214 DOWN	1/270	0.3350581818786444	0.4489054653595868	0	0	2.5254454557108064	2.761451073623817	SEPT9
NR2F2 KD HUMAN GSE47438 CREEDSID GENE 2217 DOWN	1/270	0.3350581818786444	0.4489054653595868	0	0	2.5254454557108064	2.761451073623817	SEPT9
SON KD HUMAN GSE26888 CREEDSID GENE 890 UP	1/271	0.3360692423103405	0.4489054653595868	0	0	2.5159642401021713	2.743503169901358	ACTN4
SON KD HUMAN GSE26888 CREEDSID GENE 62 DOWN	1/271	0.3360692423103405	0.4489054653595868	0	0	2.5159642401021713	2.743503169901358	ACTN4
DDIT3 KNOCKOUT TREATED WITH 2 UGML TUNICAMYCIN FOR 4 HOURS MOUSE GSE2082 CREEDSID GENE 1387 UP	1/272	0.33707881654032523	0.4489054653595868	0	0	2.5065529965644484	2.7257222282491806	SEPT2
IRF1 OE MOUSE GSE6505 CREEDSID GENE 2076 DOWN	1/272	0.33707881654032523	0.4489054653595868	0	0	2.5065529965644484	2.7257222282491806	CLTC
MYC OE MOUSE GSE55272 CREEDSID GENE 1822 DOWN	1/272	0.33707881654032523	0.4489054653595868	0	0	2.5065529965644484	2.7257222282491806	ACER1
EPAS1 KD HUVEC HUMAN GSE62974 RNASEQ DOWN	1/272	0.33707881654032523	0.4489054653595868	0	0	2.5065529965644484	2.7257222282491806	FNBP1
MYOD1 MUT MOUSE GSE6487 CREEDSID GENE 1179 UP	1/274	0.33909351496071644	0.4489054653595868	0	0	2.4879373500063156	2.6906528788272395	SEPT2
KMT2A KO MOUSE GSE24964 CREEDSID GENE 3008 DOWN	1/274	0.33909351496071644	0.4489054653595868	0	0	2.4879373500063156	2.6906528788272395	CREBBP
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 2965 DOWN	1/274	0.33909351496071644	0.4489054653595868	0	0	2.4879373500063156	2.6906528788272395	LAMC3
POU2F1 KD HUMAN GSE50588 CREEDSID GENE 2799 DOWN	1/274	0.33909351496071644	0.4489054653595868	0	0	2.4879373500063156	2.6906528788272395	CREBBP
IRF8 KO MOUSE GSE39228 CREEDSID GENE 2195 DOWN	1/274	0.33909351496071644	0.4489054653595868	0	0	2.4879373500063156	2.6906528788272395	ELL
SOX2 DEFICIENCY HUMAN GSE42937 CREEDSID GENE 346 UP	1/275	0.3400986433354867	0.4489054653595868	0	0	2.4787314372011076	2.6733603786517692	MLLT11
PLAGL2 DEFICIENCY MOUSE GSE9123 CREEDSID GENE 166 DOWN	1/275	0.3400986433354867	0.4489054653595868	0	0	2.4787314372011076	2.6733603786517692	SEPT9
IRF7 KD HUMAN GSE50588 CREEDSID GENE 2786 DOWN	1/275	0.3400986433354867	0.4489054653595868	0	0	2.4787314372011076	2.6733603786517692	FNBP1
IRX6 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	1/275	0.3400986433354867	0.4489054653595868	0	0	2.4787314372011076	2.6733603786517692	ACTN4
ESRRG DEFICIENCY MOUSE GSE8199 CREEDSID GENE 664 UP	1/276	0.34110229397142106	0.4489054653595868	0	0	2.4695924764890282	2.6562266537476993	ACTN4
ADAR OE HEK293 HUMAN GSE87198 RNASEQ UP	1/276	0.34110229397142106	0.4489054653595868	0	0	2.4695924764890282	2.6562266537476993	KMT2A
MSGN1 OE MOUSE GSE29848 CREEDSID GENE 1630 DOWN	1/276	0.34110229397142106	0.4489054653595868	0	0	2.4695924764890282	2.6562266537476993	ACTN4
PRRX1 SIRNA BT549 HUMAN GSE79586 RNASEQ DOWN	1/276	0.34110229397142106	0.4489054653595868	0	0	2.4695924764890282	2.6562266537476993	ACTN4
MYOD1 MUT MOUSE GSE6487 CREEDSID GENE 1180 UP	1/277	0.3421044689165845	0.4489054653595868	0	0	2.4605197401299352	2.6392497383817606	CLTA
POU5F1 KD HUMAN GSE34904 CREEDSID GENE 1350 UP	1/277	0.3421044689165845	0.4489054653595868	0	0	2.4605197401299352	2.6392497383817606	MLLT11
MEF2A KD MOUSE GSE47150 CREEDSID GENE 367 UP	1/277	0.3421044689165845	0.4489054653595868	0	0	2.4605197401299352	2.6392497383817606	SEPT5
FOXP3 ACTIVATION HUMAN GSE41087 CREEDSID GENE 1054 DOWN	1/277	0.3421044689165845	0.4489054653595868	0	0	2.4605197401299352	2.6392497383817606	SEPT9
ARNTL2 KD HUMAN GSE50588 CREEDSID GENE 2785 DOWN	1/277	0.3421044689165845	0.4489054653595868	0	0	2.4605197401299352	2.6392497383817606	CREBBP
NANOG OE HUMAN GSE34920 CREEDSID GENE 1421 UP	1/278	0.3431051703127725	0.4489054653595868	0	0	2.451512510892568	2.622427697094934	MLLT11
XPA KO HELA HUMAN GSE100855 RNASEQ UP	1/278	0.3431051703127725	0.4489054653595868	0	0	2.451512510892568	2.622427697094934	GIGYF2
CEBPA KO MOUSE GSE61468 CREEDSID GENE 1476 DOWN	1/278	0.3431051703127725	0.4489054653595868	0	0	2.451512510892568	2.622427697094934	MYO1F
ZNF589 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	1/278	0.3431051703127725	0.4489054653595868	0	0	2.451512510892568	2.622427697094934	ACTN4
INSM1 KO MOUSE GSE46139 CREEDSID GENE 2229 UP	1/279	0.3441044002335887	0.4489054653595868	0	0	2.4425700818655423	2.605758625280671	SEPT2
RXRA KD HUMAN GSE50588 CREEDSID GENE 2816 UP	1/279	0.3441044002335887	0.4489054653595868	0	0	2.4425700818655423	2.605758625280671	CREBBP
AIRE KO MOUSE GSE30129 CREEDSID GENE 1676 UP	1/279	0.3441044002335887	0.4489054653595868	0	0	2.4425700818655423	2.605758625280671	MYO1F
GLIS2 KO MOUSE GSE6113 CREEDSID GENE 2133 UP	1/279	0.3441044002335887	0.4489054653595868	0	0	2.4425700818655423	2.605758625280671	MYH11
RBM10 KD HEK293 HUMAN GSE44976 RNASEQ DOWN	1/279	0.3441044002335887	0.4489054653595868	0	0	2.4425700818655423	2.605758625280671	ACTN4
EOMES OE HUMAN GSE43805 CREEDSID GENE 92 DOWN	1/280	0.34510216075824907	0.4489054653595868	0	0	2.4336917562724016	2.589240648068543	MLLT11
KLF5 KO CFPAC1 HUMAN GSE64558 RNASEQ DOWN	1/280	0.34510216075824907	0.4489054653595868	0	0	2.4336917562724016	2.589240648068543	ACTN4
NFIX KD MOUSE GSE45492 CREEDSID GENE 2846 UP	1/281	0.34609845401130385	0.4489054653595868	0	0	2.4248768472906406	2.572871919480503	MYO1F
NFKB1 INACTIVATION HUMAN GSE20667 CREEDSID GENE 2575 DOWN	1/281	0.34609845401130385	0.4489054653595868	0	0	2.4248768472906406	2.572871919480503	SEPT9
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 1077 UP	1/282	0.3470932820507199	0.4489054653595868	0	0	2.4161246778745857	2.5566506226661914	MLLT11
RUNX1 KO MOUSE GSE34292 CREEDSID GENE 2397 UP	1/282	0.3470932820507199	0.4489054653595868	0	0	2.4161246778745857	2.5566506226661914	MYH11
PAX7 OE H9 HUMAN GSE98976 MESOD RNASEQ UP	1/282	0.3470932820507199	0.4489054653595868	0	0	2.4161246778745857	2.5566506226661914	ACTN4
ONECUT1 KO MOUSE GSE57917 CREEDSID GENE 1440 DOWN	1/282	0.3470932820507199	0.4489054653595868	0	0	2.4161246778745857	2.5566506226661914	MLLT11
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 964 DOWN	1/282	0.3470932820507199	0.4489054653595868	0	0	2.4161246778745857	2.5566506226661914	SEPT9
XBP1 OE MOUSE GSE46178 CREEDSID GENE 1437 DOWN	1/282	0.3470932820507199	0.4489054653595868	0	0	2.4161246778745857	2.5566506226661914	CLTC
ESR1 KO MOUSE GSE9371 CREEDSID GENE 2430 UP	1/283	0.3480866469487741	0.4489054653595868	0	0	2.4074345805820494	2.5405749687866868	SEPT5
NFKB1 KD HUMAN GSE65363 CREEDSID GENE 1558 UP	1/283	0.3480866469487741	0.4489054653595868	0	0	2.4074345805820494	2.5405749687866868	MLLT11
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1655 UP	1/284	0.3490785508061261	0.4489054653595868	0	0	2.3988058974046544	2.5246431963915192	MKL1
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 171 UP	1/284	0.3490785508061261	0.4489054653595868	0	0	2.3988058974046544	2.5246431963915192	MLLT6
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 1076 UP	1/284	0.3490785508061261	0.4489054653595868	0	0	2.3988058974046544	2.5246431963915192	MLLT11
EPAS1 KD HUMAN GSE54360 CREEDSID GENE 2882 DOWN	1/284	0.3490785508061261	0.4489054653595868	0	0	2.3988058974046544	2.5246431963915192	AFF4
IRF3 KD HUMAN GSE50588 CREEDSID GENE 2817 DOWN	1/284	0.3490785508061261	0.4489054653595868	0	0	2.3988058974046544	2.5246431963915192	VAV1
HIF1A KD HUMAN GSE44943 CREEDSID GENE 2234 UP	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	MYO1F
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 2703 UP	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	MLLT6
INSM1 DEFICIENCY MOUSE GSE46139 CREEDSID GENE 299 UP	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	SEPT2
NANOG KD HUMAN GSE34904 CREEDSID GENE 1349 UP	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	SEPT9
INSM1 KO MOUSE GSE46139 CREEDSID GENE 2298 DOWN	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	SEPT2
BPTF KO MOUSE GSE48123 CREEDSID GENE 2328 DOWN	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	ACTN4
KLF5 KO MOUSE GSE58719 CREEDSID GENE 2318 DOWN	1/285	0.35006899566928035	0.4489054653595868	0	0	2.3902379796017486	2.5088535714706897	MYH11
EBF1 OE MOUSE GSE2192 CREEDSID GENE 858 DOWN	1/286	0.35105798361558405	0.4489054653595868	0	0	2.38173018753781	2.493204386359807	CLTC
VDR KO MOUSE GSE2421 CREEDSID GENE 1153 DOWN	1/286	0.35105798361558405	0.4489054653595868	0	0	2.38173018753781	2.493204386359807	ACTN4
CLOCK KD HUMAN GSE50588 CREEDSID GENE 2782 UP	1/287	0.35204551677203	0.4489054653595868	0	0	2.3732818905232698	2.4776939591249354	CREBBP
SRF KO MOUSE GSE1948 CREEDSID GENE 1158 DOWN	1/287	0.35204551677203	0.4489054653595868	0	0	2.3732818905232698	2.4776939591249354	ACTN4
NEUROG3 OE MOUSE GSE3653 CREEDSID GENE 1664 DOWN	1/287	0.35204551677203	0.4489054653595868	0	0	2.3732818905232698	2.4776939591249354	CLTC
SETDB1 KO MOUSE GSE40296 CREEDSID GENE 31 DOWN	1/287	0.35204551677203	0.4489054653595868	0	0	2.3732818905232698	2.4776939591249354	SEPT5
GATA6 KO MOUSE GSE11165 CREEDSID GENE 1165 DOWN	1/287	0.35204551677203	0.4489054653595868	0	0	2.3732818905232698	2.4776939591249354	ACTN4
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 171 DOWN	1/287	0.35204551677203	0.4489054653595868	0	0	2.3732818905232698	2.4776939591249354	CLTC
CREB1 DEPLETION HUMAN GSE12056 CREEDSID GENE 68 DOWN	1/288	0.3530315971177177	0.4489054653595868	0	0	2.364892466658657	2.4623206344121686	TET1
THRA MUT HUMAN GSE29159 CREEDSID GENE 1695 DOWN	1/288	0.3530315971177177	0.4489054653595868	0	0	2.364892466658657	2.4623206344121686	ACTN4
MECOM KD HUMAN GSE16238 CREEDSID GENE 2342 UP	1/289	0.3540162267609773	0.4489054653595868	0	0	2.3565613026819925	2.4470827810978504	ACTN4
HSF1 KD HUMAN GSE12762 CREEDSID GENE 2142 DOWN	1/289	0.3540162267609773	0.4489054653595868	0	0	2.3565613026819925	2.4470827810978504	ACTN4
HMGA2 OE MOUSE GSE24071 CREEDSID GENE 2564 DOWN	1/289	0.3540162267609773	0.4489054653595868	0	0	2.3565613026819925	2.4470827810978504	MYO1F
XBP1 OE MOUSE GSE46178 CREEDSID GENE 300 DOWN	1/289	0.3540162267609773	0.4489054653595868	0	0	2.3565613026819925	2.4470827810978504	CLTC
ZBTB48 KO U2OS HUMAN GSE96777 RNASEQ DOWN	1/289	0.3540162267609773	0.4489054653595868	0	0	2.3565613026819925	2.4470827810978504	CLTC
RARA KD HUMAN GSE26298 CREEDSID GENE 69 UP	1/290	0.35499940780854844	0.4489054653595868	0	0	2.3482877938193534	2.4319787927180063	PFDN4
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 3051 UP	1/290	0.35499940780854844	0.4489054653595868	0	0	2.3482877938193534	2.4319787927180063	MLLT6
ATF3 SIRNA HDF HUMAN GSE81405 RNASEQ UP	1/290	0.35499940780854844	0.4489054653595868	0	0	2.3482877938193534	2.4319787927180063	ACTN4
RELA OE HEK293 HUMAN GSE57027 RNASEQ DOWN	1/290	0.35499940780854844	0.4489054653595868	0	0	2.3482877938193534	2.4319787927180063	KMT2A
GATA4 OE MOUSE GSE66016 CREEDSID GENE 2651 DOWN	1/291	0.3559811422071105	0.4489054653595868	0	0	2.3400713436385256	2.417007088056349	CLTA
SRF MUT MOUSE GSE1948 CREEDSID GENE 1395 DOWN	1/291	0.3559811422071105	0.4489054653595868	0	0	2.3400713436385256	2.417007088056349	ACTN4
OVOL1 KO MOUSE GSE55071 CREEDSID GENE 2560 DOWN	1/291	0.3559811422071105	0.4489054653595868	0	0	2.3400713436385256	2.417007088056349	ACTN4
STAT6 KD HUMAN GSE50588 CREEDSID GENE 2805 DOWN	1/291	0.3559811422071105	0.4489054653595868	0	0	2.3400713436385256	2.417007088056349	CLTC
TCF12 KD HUMAN GSE50588 CREEDSID GENE 2789 UP	1/292	0.35696143209325915	0.4489054653595868	0	0	2.331911363905676	2.402166108381716	CREBBP
DNMT1 KO MOUSE GSE31626 CREEDSID GENE 1237 DOWN	1/292	0.35696143209325915	0.4489054653595868	0	0	2.331911363905676	2.402166108381716	CLTA
TCF3 KO MOUSE GSE26788 CREEDSID GENE 1544 DOWN	1/292	0.35696143209325915	0.4489054653595868	0	0	2.331911363905676	2.402166108381716	VAV1
VDR KO MOUSE GSE2421 CREEDSID GENE 2719 UP	1/293	0.3579402794933534	0.4489054653595868	0	0	2.3238072744449694	2.3874543190018715	CLTA
MYRF KO MOUSE GSE15303 CREEDSID GENE 2306 UP	1/293	0.3579402794933534	0.4489054653595868	0	0	2.3238072744449694	2.3874543190018715	SEPT5
THRA MUT HUMAN GSE29159 CREEDSID GENE 1694 DOWN	1/293	0.3579402794933534	0.4489054653595868	0	0	2.3238072744449694	2.3874543190018715	ACTN4
NR4A2 OE MOUSE GSE3571 CREEDSID GENE 1290 UP	1/294	0.35891768647235195	0.4489054653595868	0	0	2.3157585030010592	2.372870207856368	CLTA
SREBF2 KD HUMAN GSE50588 CREEDSID GENE 2823 UP	1/294	0.35891768647235195	0.4489054653595868	0	0	2.3157585030010592	2.372870207856368	AKAP13
MECOM KD HUMAN GSE16238 CREEDSID GENE 2341 DOWN	1/294	0.35891768647235195	0.4489054653595868	0	0	2.3157585030010592	2.372870207856368	MLLT11
NR4A2 OE MOUSE GSE3571 CREEDSID GENE 3121 DOWN	1/294	0.35891768647235195	0.4489054653595868	0	0	2.3157585030010592	2.372870207856368	CLTA
YBX1 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	1/295	0.3598936550466374	0.4489054653595868	0	0	2.3077644851043866	2.358412285668029	CLTC
E2F1 OE HUMAN GSE1562 CREEDSID GENE 998 DOWN	1/295	0.3598936550466374	0.4489054653595868	0	0	2.3077644851043866	2.358412285668029	SEPT9
NRL DEFICIENCY MOUSE GSE8972 CREEDSID GENE 658 UP	1/296	0.3608681872699808	0.4489054653595868	0	0	2.299824663939217	2.3440790849791022	CLTC
OVOL1 KD BEWO HUMAN GSE66962 RNASEQ UP	1/296	0.3608681872699808	0.4489054653595868	0	0	2.299824663939217	2.3440790849791022	TET1
PPARG OE MOUSE GSE2192 CREEDSID GENE 861 DOWN	1/296	0.3608681872699808	0.4489054653595868	0	0	2.299824663939217	2.3440790849791022	SEPT5
EGR1 KO MOUSE GSE16974 CREEDSID GENE 553 DOWN	1/296	0.3608681872699808	0.4489054653595868	0	0	2.299824663939217	2.3440790849791022	CLTC
E2F1 OE HUMAN GSE1562 CREEDSID GENE 998 UP	1/297	0.3618412852329467	0.4489054653595868	0	0	2.2919384902143523	2.3298691597647085	SEPT2
ESR2 KO MOUSE GSE9371 CREEDSID GENE 2431 DOWN	1/297	0.3618412852329467	0.4489054653595868	0	0	2.2919384902143523	2.3298691597647085	LAMC3
HIF1A KD HUMAN GSE44943 CREEDSID GENE 2234 DOWN	1/297	0.3618412852329467	0.4489054653595868	0	0	2.2919384902143523	2.3298691597647085	TET1
MYB KO MOUSE GSE19528 CREEDSID GENE 2197 DOWN	1/297	0.3618412852329467	0.4489054653595868	0	0	2.2919384902143523	2.3298691597647085	TCF12
KLF15 DEFICIENCY MOUSE GSE7137 CREEDSID GENE 675 UP	1/298	0.3628129509294123	0.4489054653595868	0	0	2.2841054220364567	2.3157810858909884	CLTC
AIRE KO MOUSE GSE2585 CREEDSID GENE 272 UP	1/298	0.3628129509294123	0.4489054653595868	0	0	2.2841054220364567	2.3157810858909884	ELL
CLOCK KD HUMAN GSE50588 CREEDSID GENE 2782 DOWN	1/298	0.3628129509294123	0.4489054653595868	0	0	2.2841054220364567	2.3157810858909884	VAV1
TRPS1 MUTATION MOUSE GSE33766 CREEDSID GENE 621 DOWN	1/298	0.3628129509294123	0.4489054653595868	0	0	2.2841054220364567	2.3157810858909884	CLTC
JUND KD HUMAN GSE50588 CREEDSID GENE 2812 UP	1/299	0.36378318638402557	0.4489054653595868	0	0	2.2763249247859294	2.3018134599179123	TCF12
MSGN1 OE MOUSE GSE29848 CREEDSID GENE 1631 DOWN	1/299	0.36378318638402557	0.4489054653595868	0	0	2.2763249247859294	2.3018134599179123	CLTC
CLOCK MUT MOUSE GSE454 CREEDSID GENE 1530 DOWN	1/299	0.36378318638402557	0.4489054653595868	0	0	2.2763249247859294	2.3018134599179123	CLTC
TET1 KD MOUSE GSE26900 CREEDSID GENE 2146 DOWN	1/299	0.36378318638402557	0.4489054653595868	0	0	2.2763249247859294	2.3018134599179123	TET1
RARA ACTIVATION HUMAN GSE5679 CREEDSID GENE 2385 UP	1/300	0.36475199366430366	0.4489054653595868	0	0	2.2685964709952717	2.287964898657084	MYO1F
TFAP2C KD HUMAN GSE15481 CREEDSID GENE 2968 UP	1/300	0.36475199366430366	0.4489054653595868	0	0	2.2685964709952717	2.287964898657084	MLLT11
ZNF395 KD HUMAN GSE49613 CREEDSID GENE 813 UP	1/301	0.3657193747614224	0.4489054653595868	0	0	2.260919540229885	2.2742340395516982	FNBP1
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 1071 UP	1/301	0.3657193747614224	0.4489054653595868	0	0	2.260919540229885	2.2742340395516982	LAMC3
KCNIP3 KO MOUSE GSE16874 CREEDSID GENE 1030 UP	1/301	0.3657193747614224	0.4489054653595868	0	0	2.260919540229885	2.2742340395516982	MYO1F
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 2965 UP	1/302	0.3666853317365104	0.4489054653595868	0	0	2.253293618971245	2.2606195394058686	MLLT6
