Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BCL6 27268052 Chip-Seq Bcells Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MYH11;DCP1A
BCOR 27268052 Chip-Seq Bcells Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	FNBP1;TCF12
RUNX1 27514584 Chip-Seq MCF-7 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CASC5;PFDN4
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	2/2014	0.8196827214383474	0.9431092082486818	0	0	0.6375319511502414	0.12676553900542897	MLLT11;CLTC
GATA2 21571218 ChIP-Seq MEGAKARYOCYTES Human	1/1111	0.82018922513546	0.9431092082486818	0	0	0.5858962410686549	0.11613647183281198	ACTN4
JARID2 20064375 ChIP-Seq MESCs Mouse	1/1117	0.8218961270472213	0.9431092082486818	0	0	0.5825608701025831	0.11426422194297034	PFDN4
TP53 20018659 ChIP-ChIP R1E Mouse	1/1122	0.8233065706510271	0.9431092082486818	0	0	0.5798086683687594	0.1127302534595152	PFDN4
TP63 23658742 ChIP-Seq EP156T Human	4/3652	0.8239260856802031	0.9431092082486818	0	0	0.6883434547908233	0.13331454341849414	AKAP13;ELL;FNBP1;MKL1
REST 18959480 ChIP-ChIP MESCs Mouse	3/2868	0.8249293342965883	0.9431092082486818	0	0	0.6633701764591817	0.12767060004152703	LAMC3;ACTN4;DCP1A
NR3C1 21868756 ChIP-Seq MCF10A Human	1/1132	0.8260951369452166	0.9431092082486818	0	0	0.5743772675996219	0.10973209704191789	PDS5A
SUZ12 18692474 ChIP-Seq MEFs Mouse	1/1135	0.8269233778925884	0.9431092082486818	0	0	0.5727665267895153	0.10885040589878829	VAV1
AR 20517297 ChIP-Seq VCAP Human	2/2047	0.8269542138504068	0.9431092082486818	0	0	0.6260915123995808	0.11896111237385289	ACER1;LAMC3
KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	1/1144	0.829385286040058	0.9439029196773883	0	0	0.5679850363532145	0.10625322873402954	CLTA
FOXP2 21765815 ChIP-ChIP NEURO2A Mouse	1/1164	0.8347355923273625	0.948008689407276	0	0	0.5576244551842737	0.10072942666315854	TCF12
MYC 18555785 ChIP-Seq MESCs Mouse	1/1200	0.8439602019048934	0.9553432152895588	0	0	0.5398464237439246	0.091584913202537	CASC5
TFAP2C 20629094 ChIP-Seq MCF-7 Human	1/1203	0.8447060414600694	0.9553432152895588	0	0	0.538412989844512	0.09086612542665767	ACTN4
RNF2 16625203 ChIP-ChIP MESCs Mouse	1/1219	0.8486260147313581	0.9577853776221137	0	0	0.5308872657267425	0.08713807889142977	PFDN4
EKLF 21900194 ChIP-Seq ERYTHROCYTE Mouse	1/1239	0.8533916230759674	0.961169861187011	0	0	0.5217536627485934	0.08271711654058918	AKAP13
SPI1 20517297 ChIP-Seq HL60 Human	1/1249	0.8557197123904551	0.9613551171100625	0	0	0.5172966401414677	0.08060122855851976	EPS15
JARID2 20075857 ChIP-Seq MESCs Mouse	1/1258	0.8577844058468482	0.9613551171100625	0	0	0.5133459523221683	0.07874854542127016	PFDN4
SUZ12 16625203 ChIP-ChIP MESCs Mouse	1/1270	0.8604929457543529	0.9613551171100625	0	0	0.508165538979919	0.07635180170301797	PFDN4
TRIM28 19339689 ChIP-ChIP MESCs Mouse	3/3072	0.8606507363908114	0.9613551171100625	0	0	0.6118895043626227	0.09182411975950573	MLLT11;TCF12;MLLT1
SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	3/3083	0.8623920903487327	0.9613551171100625	0	0	0.6093073593073594	0.09020506066635897	ELL;MLLT1;AFF4
RNF2 18974828 ChIP-Seq MESCs Mouse	1/1302	0.8674741787554754	0.9630733739652625	0	0	0.49481830952317846	0.0703480878499139	PFDN4
EZH2 18974828 ChIP-Seq MESCs Mouse	1/1302	0.8674741787554754	0.9630733739652625	0	0	0.49481830952317846	0.0703480878499139	PFDN4
TBX5 21415370 ChIP-Seq HL-1 Mouse	2/2296	0.8741207452650209	0.9670511558976198	0	0	0.5503798729605182	0.07404632509286806	FNBP1;AFF4
PBX1 22567123 ChIP-ChIP OVCAR3 Human	2/2299	0.8746124424662297	0.9670511558976198	0	0	0.5495677591890042	0.07362801829256464	AKAP13;MKL1
BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	1/1352	0.8777111102083139	0.968390341303019	0	0	0.4752290768013477	0.061987821560414415	AFF4
EZH2 27294783 Chip-Seq NPCs Mouse	1/1374	0.8819691900995271	0.968390341303019	0	0	0.4670618077705503	0.0586621015349863	GIGYF2
SOX9 24532713 ChIP-Seq HFSC Mouse	1/1384	0.8838569609409336	0.968390341303019	0	0	0.463435310544294	0.05721574120202785	MKL1
PPARG 20176806 ChIP-Seq MACROPHAGES Mouse	1/1408	0.8882692943577689	0.968390341303019	0	0	0.45494203857559495	0.053901679472858184	MKL1
TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	1/1413	0.889167914085287	0.968390341303019	0	0	0.45320894793396505	0.05323808419299893	MYO1F
EBNA2 21746931 ChIP-Seq IB4-LCL Human	1/1492	0.902472120899451	0.968390341303019	0	0	0.4273688105645366	0.043855510465765996	MYH11
KLF4 19030024 ChIP-ChIP MESCs Mouse	1/1502	0.9040418392046607	0.968390341303019	0	0	0.42429185140940523	0.04280240810282534	MLLT6
CNOT3 19339689 ChIP-ChIP MESCs Mouse	1/1547	0.9108084309995943	0.968390341303019	0	0	0.41093812731409196	0.038390944512255686	TCF12
POU5F1 16518401 ChIP-PET MESCs Mouse	1/1550	0.9112427487632436	0.968390341303019	0	0	0.410075465817769	0.038114855034843256	ELL
SUZ12 20075857 ChIP-Seq MESCs Mouse	4/4356	0.9177602344842823	0.968390341303019	0	0	0.5521069004524887	0.04738132003616039	LAMC3;TCF12;PFDN4;VAV1
SRF 21415370 ChIP-Seq HL-1 Mouse	1/1634	0.9226064842907218	0.968390341303019	0	0	0.38720780454843	0.03119054877822489	CLTA
POU3F2 20337985 ChIP-ChIP 501MEL Human	1/1702	0.930762902071122	0.968390341303019	0	0	0.370350098319447	0.02657288039557871	TCF12
TET1 21451524 ChIP-Seq MESCs Mouse	1/1839	0.9447479965085098	0.968390341303019	0	0	0.34017485272597653	0.019334537634716865	LAMC3
AR 25329375 ChIP-Seq VCAP Human	1/1906	0.9505511568279346	0.968390341303019	0	0	0.32699791836365283	0.01658314272769749	PDS5A
ERG 20887958 ChIP-Seq HPC-7 Mouse	1/1969	0.955467364026757	0.968390341303019	0	0	0.315426128399215	0.014369133755245261	DCP1A
FOXA1 21572438 ChIP-Seq LNCaP Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
CEBPA 26348894 ChIP-Seq LIVER Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT1
FOXA1 25552417 ChIP-Seq VCAP Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	ELL
P300 19829295 ChIP-Seq ESCs Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	TCF12
OCT4 20526341 ChIP-Seq ESCs Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	PDS5A
ETV1 20927104 ChIP-Seq GIST48 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
EBNA1 20929547 Chip-Seq RAJI-cells Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	LAMC3
GATA6 21074721 ChIP-Seq CACO-2 Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
GATA6 21074721 ChIP-Seq CACO-2 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
LDB1 21186366 ChIP-Seq BM-HSCs Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT6
SOX2 21211035 ChIP-Seq LN229 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	VAV1
ERA 21632823 ChIP-Seq H3396 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	PFDN4
SMAD3 21741376 ChIP-Seq ESCs Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	AFF4
SMAD4 21741376 ChIP-Seq ESCs Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	AFF4
FOXH1 21741376 ChIP-Seq EPCs Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	ACTN4
RBPJ 21746931 ChIP-Seq IB4 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT1
SOX3 22085726 ChIP-Seq NPCs Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT11
LXR 22158963 ChIP-Seq LIVER Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	ELL
PCGF4 22325352 ChIP-Seq 293T-Rex Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
CBX2 22325352 ChIP-Seq 293T-Rex Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	EPS15
P63 26484246 Chip-Seq KERATINOCYTES Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	LAMC3
MAF 26560356 Chip-Seq TH1 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT6
GATA3 26560356 Chip-Seq TH2 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	CLTC
FOXA1 26743006 Chip-Seq LNCaP-abl Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	ELL
KDM2B 26808549 Chip-Seq SUP-B15 Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT6
KDM2B 26808549 Chip-Seq SIL-ALL Human	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT6
FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MLLT1
PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	MKL1
SUZ12 27294783 Chip-Seq ESCs Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	VAV1
EZH2 27294783 Chip-Seq ESCs Mouse	1/2000	0.957709565479824	0.968390341303019	0	0	0.30999982749995686	0.013395314051518047	TCF12
JARID1A 20064375 ChIP-Seq MESCs Mouse	1/2171	0.9682471357869749	0.9772290201634775	0	0	0.2828539647227078	0.009127108744836052	DCP1A
REST 21632747 ChIP-Seq MESCs Mouse	1/2339	0.9761031371007645	0.9820812432849485	0	0	0.2600513259195894	0.006289867893498197	MLLT1
SETDB1 19884257 ChIP-Seq MESCs Mouse	1/2353	0.9766653540756565	0.9820812432849485	0	0	0.2582981468449449	0.00609873168183273	MYO1F
TRIM28 17542650 ChIP-ChIP NTERA2 Human	2/3568	0.979377085459446	0.9824983189891476	0	0	0.3285794407499399	0.006847114667986491	ACTN4;DCP1A
SMAD4 21799915 ChIP-Seq A2780 Human	1/2464	0.9806922559027704	0.9824983189891476	0	0	0.24510339227463004	0.004778676208146559	CLTA
TP63 22573176 ChIP-Seq HFKS Human	2/4229	0.9927625458093405	0.9927625458093405	0	0	0.2660279157795127	0.0019323660247442705	MLLT11;PFDN4
