Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PAX8 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
TCF15 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
THRA human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
NR1D1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
DACH2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ELK1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
FOXP2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
KLF16 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
NPAS1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTA
NR1H2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ELL
RFX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
E2F5 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
RAX human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	DCP1A
NKX2-1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
SKIL human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
NR5A1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
IRF4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	FNBP1
CREBZF human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT6
STAT4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
ESR2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTC
LHX9 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
SOX13 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
ZNF182 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	DCP1A
ST18 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
NR6A1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZEB1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
THRB human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
TCF7L1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
HHEX human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MKL1
ZIC1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
CEBPG human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AFF4
GABPA human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PDS5A
BATF human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
TSC22D3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
CREB3L1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
ZNF2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACER1
FEV human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
HESX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
ZNF148 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
EBF1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
TLX3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
NEUROD6 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF22 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
OTX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
SOHLH1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
SALL2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
SPIC human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
TEF human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
PBX3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF91 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
E4F1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
BATF2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
FOXI1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
SHOX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
AR human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
ZEB2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
HIC2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF32 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZFPM2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
ZNF35 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
SMAD1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
IRX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
SCRT1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
ZNF160 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
FOXB1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
ARNT2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
ZNF622 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTA
ZHX3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
NR2F1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
HSF5 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
FOXG1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
SOX11 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
DEAF1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
TGIF1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
IRX3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
SOX12 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
MSC human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
FOXE1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
EGR3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
HOXC9 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
ZNF708 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ASCL2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
TBX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
OLIG1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
POU6F1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
POU3F2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
POU3F1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
ZNF197 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
FOXD3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
MYT1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
LCOR human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
MAFG human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ELL
ZNF181 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
HOXC4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
POU3F3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
MAFB human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
SP5 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
ZNF551 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
POU5F1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
E2F4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
MXD3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
ZBED1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
ZNF207 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PDS5A
DPF1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZBTB32 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	FNBP1
ZNF221 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF582 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZFP64 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
FOXP3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT6
ZBTB11 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AFF4
ZNF93 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF324 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ELL
ZNF446 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
ZNF343 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACER1
ZFHX4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF184 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
PATZ1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
SALL4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF423 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF90 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
PBX4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT6
EVX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
NKX3-2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
RFX4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
ZBTB24 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	FNBP1
ZBTB47 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
RLF human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AFF4
ZNF541 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
KLF7 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZBTB45 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTA
ZSCAN18 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
ZNF211 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
ZSCAN20 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
TBX22 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ESX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	LAMC3
ZNF133 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZSCAN10 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
MNX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
ZNF337 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PDS5A
ZNF341 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ELL
LHX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
ZFP37 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
FOXF2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	LAMC3
ZNF365 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
FOXN4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CREBBP
ZNF287 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZIM3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	DCP1A
PRDM15 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	FNBP1
DMRTC2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ZNF473 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ZNF514 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
ZNF385B human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
ZNF711 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
PRDM14 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF214 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
ZNF547 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
ZNF256 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZSCAN1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZFP36L2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MKL1
ZKSCAN2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZSCAN12 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF394 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
ZNF326 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF513 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ZNF589 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
TBX20 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
ZNF704 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
EN2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
NFIL3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
ZNF503 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
ZNF319 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
ZNF606 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF226 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF229 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF668 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ZNF610 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF232 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
ZNF507 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PDS5A
ZNF354A human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
FOXD4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
PRDM10 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ZNF296 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	FNBP1
ZNF692 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT6
ZNF524 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
ZNF561 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
OTP human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZIK1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
CAMTA1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF540 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
KLF17 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	DCP1A
OVOL1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
ZNF621 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
EVX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ZNF497 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	DCP1A
ZNF613 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
ZNF683 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
FOXL1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
FOXC2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
